model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,1,20,42,2.855489015579224,2.8836374282836914,2.976314783096313,-0.0194174904576773
state_free,1,20,7,2.8577215671539307,2.878753423690796,2.9798684120178223,-0.0158638615361685
state_free,1,20,123,2.871107339859009,2.881552219390869,2.9866416454315186,-0.0090906281224723
state_cond,5,20,42,2.9150097370147705,2.9258086681365967,3.0002260208129883,0.0044937472589974
state_cond,5,20,7,2.8825888633728027,2.9257736206054688,3.002060890197754,0.006328616643763
state_cond,5,20,123,2.866896629333496,2.9194271564483643,2.994518995285034,-0.0012132782689566
state_free,5,20,42,2.869917154312134,2.924023389816284,2.9978621006011963,0.0021298270472054
state_free,5,20,7,2.9028255939483643,2.920168161392212,3.015207052230835,0.0194747786768441
state_free,5,20,123,2.855526924133301,2.9152536392211914,2.9905130863189697,-0.0052191872350211
state_cond,10,20,42,2.9113476276397705,2.969961643218994,2.995512723922729,-0.0002195496312613
state_cond,10,20,7,2.915815114974976,2.972456455230713,2.9917924404144287,-0.0039398331395621
state_cond,10,20,123,2.9316329956054688,2.9698920249938965,3.0043089389801025,0.0085766654261116
state_free,10,20,42,2.94192886352539,2.973909616470337,3.002059936523437,0.0063276629694466
state_free,10,20,7,2.9247796535491943,2.971862316131592,3.0265953540802,0.0308630805262093
state_free,10,20,123,2.9338693618774414,2.9765992164611816,3.014066219329834,0.0183339457758431
state_cond,21,20,42,2.9331488609313965,2.979707717895508,3.0057015419006348,0.0099692683466439
state_cond,21,20,7,2.9079084396362305,2.982167482376098,3.0076329708099365,0.0119006972559456
state_cond,21,20,123,2.9335825443267822,2.9839510917663574,3.0020787715911865,0.0063464980371956
state_free,21,20,42,2.9431469440460205,2.984062671661377,3.0048813819885254,0.0091491084345345
state_free,21,20,7,2.9803659915924072,2.988685131072998,2.991586685180664,-0.0041455883733267
state_free,21,20,123,2.9343295097351074,2.988361597061157,3.007138967514038,0.0114066939600472
state_cond,63,20,42,2.98486852645874,2.993756055831909,2.992894172668457,-0.0028381008855338
